,,Total signal,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(36:2)_[M+OAC]1- ,PC,844.6073,3.295,0.587,1.409,0.787,1.625,1.005,1.177,0.171,0.382,0.000,0.661,0.000,1.022,0.582,2.116,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(36:3)_[M+Cl]1-,PC,818.5472,6.662,5.118,1.835,1.174,3.577,4.513,0.598,0.912,0.000,0.000,10.650,3.320,0.454,0.000,1.966,2.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(36:3)_[M+OAC]1- ,PC,842.5917,0.632,0.000,0.000,1.291,0.146,1.330,0.000,0.000,1.090,0.000,0.287,0.298,1.400,0.000,0.436,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(36:4)_[M+Cl]1-,PC,816.5316,3.949,5.755,0.440,0.722,2.584,1.371,0.620,3.254,0.319,0.000,0.376,0.918,0.492,0.000,1.177,2.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(36:4)_[M+OAC]1- ,PC,840.576,0.214,0.000,0.000,0.000,0.000,0.000,0.000,0.036,0.000,0.000,0.073,0.504,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(36:6)_[M+OAC]1- ,PC,836.5447,0.503,2.306,0.993,0.416,0.400,0.720,0.000,6.833,0.330,0.000,1.715,0.361,0.000,0.057,0.707,0.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(36:7)_[M+OAC]1- ,PC,834.5291,21.149,26.125,32.303,12.358,6.977,35.750,36.663,71.384,19.404,0.000,16.001,23.763,41.692,20.966,33.670,27.960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(36:8)_[M+OAC]1- ,PC,832.5134,0.184,0.278,0.321,0.000,0.106,0.000,0.000,0.243,0.000,1.300,0.173,0.371,0.000,0.745,0.787,0.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(37:2)_[M+Cl]1-,PC,834.5785,0.000,0.242,0.000,0.000,0.229,0.000,0.000,0.138,0.000,0.000,0.009,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(37:2)_[M+OAC]1- ,PC,858.623,0.000,0.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.113,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(37:3)_[M+Cl]1-,PC,832.5629,0.000,0.000,0.346,0.000,0.147,0.551,0.000,0.366,0.000,0.000,0.763,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(37:4)_[M+OAC]1- ,PC,854.5917,19.490,16.129,15.383,3.414,7.355,14.280,7.201,5.937,9.504,0.000,2.852,21.208,3.997,3.684,13.454,11.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(37:5)_[M+OAC]1- ,PC,852.576,2.319,0.824,0.601,0.416,0.276,0.780,0.533,0.751,0.000,0.000,0.083,3.350,0.473,0.000,0.321,1.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(37:6)_[M+OAC]1- ,PC,850.5604,0.212,0.157,0.332,0.000,0.803,0.000,0.000,3.394,0.000,0.000,1.092,0.332,0.000,1.125,0.171,0.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(37:7)_[M+Cl]1-,PC,824.5003,0.227,0.260,0.345,0.000,0.000,0.000,0.929,0.233,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(37:7)_[M+OAC]1- ,PC,848.5447,0.000,0.156,0.000,0.000,0.101,0.000,0.000,0.152,0.000,0.000,0.093,0.000,0.443,0.000,0.000,0.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:0)_[M+Cl]1-,PC,852.6255,0.151,0.000,0.000,0.000,0.000,0.000,0.465,0.000,0.209,1.348,0.000,0.000,0.000,0.833,0.128,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:0)_[M+OAC]1-,PC,876.6699,0.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:2)_[M+OAC]1- ,PC,872.6386,0.021,0.000,0.402,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:3)_[M+OAC]1- ,PC,870.623,0.000,0.000,0.000,0.000,0.000,0.000,0.281,0.000,0.000,0.000,0.000,0.324,0.000,0.000,0.152,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:4)_[M+Cl]1-,PC,844.5629,7.775,7.716,2.965,1.466,2.836,2.513,0.000,1.681,0.637,0.000,3.613,5.410,1.524,0.000,0.949,1.728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:4)_[M+OAC]1- ,PC,868.6073,0.189,0.000,0.363,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.124,0.239,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:5)_[M+Cl]1-,PC,842.5472,0.291,0.714,0.000,0.000,0.148,0.980,0.000,0.346,0.000,0.000,3.442,0.707,0.000,0.000,0.000,0.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:5)_[M+OAC]1- ,PC,866.5917,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.383,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:6)_[M+Cl]1-,PC,840.5316,0.374,0.000,0.000,0.240,0.000,1.026,0.000,3.008,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:6)_[M+OAC]1- ,PC,864.576,0.000,0.000,0.000,0.000,0.494,0.000,0.000,0.303,0.000,0.000,0.064,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:7)_[M+OAC]1- ,PC,862.5604,0.000,0.000,0.000,0.000,2.323,0.691,0.000,0.661,0.000,1.313,4.305,0.334,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:9)_[M+OAC]1- ,PC,858.5291,2.940,3.582,5.539,6.708,0.750,3.296,3.301,1.681,1.887,1.998,0.854,4.940,3.671,2.220,11.825,6.627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(39:2)_[M+OAC]1- ,PC,886.6543,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(39:3)_[M+OAC]1- ,PC,884.6386,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(39:4)_[M+Cl]1-,PC,858.5785,0.000,0.000,0.000,0.000,0.009,0.000,0.000,0.144,0.000,1.152,0.109,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(39:4)_[M+OAC]1-,PC,882.623,0.189,0.000,0.000,0.000,0.000,0.000,0.000,0.118,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(39:5)_[M+OAC]1- ,PC,880.6073,0.893,0.000,0.000,0.000,0.000,0.816,0.000,0.659,0.296,0.000,0.304,0.312,0.000,0.000,1.065,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(39:6)_[M+OAC]1-,PC,878.5917,0.533,0.000,0.275,0.000,0.265,0.612,0.000,6.315,0.000,0.000,0.465,0.405,0.000,0.000,1.632,0.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(39:7)_[M+OAC]1- ,PC,876.576,0.000,0.000,0.292,0.000,0.132,0.000,0.109,0.167,0.000,0.997,0.008,0.327,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:0)_[M+Cl]1-,PC,880.6568,0.000,0.000,0.000,0.483,0.000,0.000,5.679,0.000,0.000,0.000,0.000,0.345,0.000,0.000,0.213,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:1)_[M+Cl]1-,PC,878.6411,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:1)_[M+OAC]1- ,PC,902.6856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:10)_[M+OAC]1-,PC,884.5447,1.665,6.472,4.880,1.885,0.791,0.000,2.014,1.296,1.445,0.857,0.411,0.997,4.238,0.735,15.877,6.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:2)_[M+Cl]1-,PC,876.6255,0.217,0.000,0.372,0.000,0.000,0.000,0.000,0.000,0.000,1.781,0.000,0.000,0.000,0.387,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:2)_[M+OAC]1- ,PC,900.6699,0.396,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:3)_[M+Cl]1-,PC,874.6098,1.392,0.320,1.435,0.000,0.608,0.664,1.296,0.000,0.000,0.000,0.145,0.958,0.000,0.000,1.407,0.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:4)_[M+Cl]1-,PC,872.5942,0.326,0.270,0.000,0.000,0.000,0.000,0.748,0.000,0.000,0.660,0.217,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:5)_[M+Cl]1-,PC,870.5785,0.000,0.000,0.000,0.000,0.132,0.000,0.517,0.310,0.000,0.000,1.544,0.283,0.000,0.677,0.821,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:6)_[M+Cl]1-,PC,868.5629,0.000,0.000,0.000,0.000,0.860,0.000,0.000,1.411,0.000,0.856,0.056,0.000,0.000,0.000,0.000,0.320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:6)_[M+OAC]1- ,PC,892.6073,0.148,0.000,0.000,0.567,0.109,0.000,0.000,0.999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:9)_[M+OAC]1- ,PC,886.5604,29.118,65.512,68.060,61.612,19.503,10.621,44.804,22.848,33.088,0.000,12.519,23.757,50.361,18.116,53.919,43.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(41:0)_[M+Cl]1-,PC,894.6724,0.000,0.000,0.000,0.000,0.000,0.000,10.231,0.000,0.000,0.000,0.000,0.229,0.000,0.000,0.000,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(41:1)_[M+OAC]1-,PC,916.7012,0.256,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.836,0.000,0.000,0.000,0.697,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(41:2)_[M+OAC]1-,PC,914.6856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.074,0.000,10.340,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(41:4)_[M+Cl]1-,PC,886.6098,0.163,0.174,0.000,0.000,0.000,0.000,0.000,0.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(41:4)_[M+OAC]1-,PC,910.6543,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.277,0.000,0.588,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(41:5)_[M+Cl]1-,PC,884.5942,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.369,0.000,0.027,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(41:6)_[M+Cl]1-,PC,882.5785,0.144,0.000,0.061,0.000,0.189,0.000,0.000,0.000,0.069,0.000,0.079,0.000,0.000,0.000,0.013,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(41:7)_[M+Cl]1-,PC,880.5629,0.000,0.250,0.311,0.490,0.187,0.000,0.000,0.134,0.000,0.000,0.000,0.281,0.000,0.000,0.212,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(42:1)_[M+Cl]1-,PC,906.6724,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(42:10)_[M+Cl]1-,PC,888.5316,0.019,0.000,0.000,0.000,0.008,0.472,0.000,0.186,0.045,0.865,0.000,0.000,0.000,0.000,0.000,0.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(42:2)_[M+Cl]1-,PC,904.6568,0.000,0.000,0.000,0.000,0.000,0.000,0.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.228,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(42:2)_[M+OAC]1-,PC,928.7012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(42:4)_[M+Cl]1-,PC,900.6255,0.000,0.227,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.049,0.000,0.000,0.000,0.343,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(42:5)_[M+Cl]1-,PC,898.6098,0.000,0.000,0.000,0.000,0.000,0.435,0.000,0.000,0.000,0.000,0.000,0.350,0.000,0.000,0.000,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
