,,Total signal,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEXXX(38:5)_[M-H]1-,PE,764.5236,33.800,28.013,19.144,55.966,9.563,17.060,72.919,7.810,17.871,45.757,2.508,44.162,18.820,16.326,37.152,24.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEXXX(39:2)_[M-H]1-,PE,784.5862,0.000,0.000,0.000,0.000,0.000,0.958,0.654,0.124,0.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEXXX(40:2)_[M-H]1-,PE,798.6018,0.102,0.000,0.000,0.000,0.000,0.000,0.397,0.000,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEXXX(40:4)_[M-H]1-,PE,794.5705,4.051,3.700,2.786,0.000,1.495,2.828,0.884,10.039,0.508,0.000,2.675,4.739,0.028,1.201,3.523,1.899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEXXX(40:6)_[M-H]1-,PE,790.5392,14.718,8.101,7.284,0.651,11.045,9.522,18.608,81.469,5.522,0.000,21.568,17.091,4.752,8.886,16.899,16.750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEXXX(40:9)_[M-H]1-,PE,784.4923,0.398,0.494,0.233,2.868,0.492,0.367,0.271,0.167,0.178,0.619,0.125,0.230,0.000,0.817,0.857,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEXXX(43:2)_[M-H]1-,PE,840.6488,0.000,0.000,0.000,0.000,0.154,0.000,0.568,0.000,0.264,0.000,0.000,0.000,0.000,0.603,0.598,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEXXX(44:4)_[M-H]1-,PE,850.6331,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.557,0.000,0.000,0.041,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-OX(34:3)_[M-H]1-,PE-O,698.513,0.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.355,0.000,0.000,0.000,2.532,0.255,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-OX(36:4)_[M-H]1-,PE-O,724.5287,0.000,0.000,0.000,0.000,0.125,0.000,3.197,0.013,0.546,0.755,0.049,0.304,0.417,0.000,0.559,0.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-OX(38:2)_[M-H]1-,PE-O,756.5913,0.000,0.000,0.000,0.000,0.000,0.000,0.033,2.880,0.000,72.107,0.287,0.017,0.000,1.519,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-OX(38:4)_[M-H]1-,PE-O,752.56,0.007,0.000,0.000,0.000,0.000,0.000,1.266,0.476,0.000,0.000,0.331,0.000,0.000,0.503,0.000,0.220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-OX(38:5)_[M-H]1-,PE-O,750.5443,6.944,12.353,2.082,1.631,0.000,1.205,3.854,14.308,1.759,0.000,4.971,3.248,0.388,0.000,10.208,1.691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-OX(40:3)_[M-H]1-,PE-O,782.6069,1.369,0.379,0.449,0.000,0.142,0.000,0.459,0.000,0.543,0.000,0.000,0.831,0.000,0.486,0.000,0.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-OX(40:7)_[M-H]1-,PE-O,774.5443,0.187,0.220,0.276,0.000,0.000,0.000,0.504,28.770,0.000,0.000,7.095,0.830,0.000,0.000,1.270,0.854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGXXX(36:1)_[M-H]1-,PG,775.548913,0.452,1.178,0.224,1.551,0.753,2.169,0.378,13.946,0.673,0.000,9.425,0.465,0.000,0.934,1.387,1.639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGXXX(39:2)_[M-H]1-,PG,815.580213,0.000,0.000,0.000,0.583,0.000,0.000,0.698,0.000,0.000,1.202,0.005,0.033,0.022,0.000,0.182,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGXXX(43:4)_[M-H]1-,PG,867.611513,0.000,0.000,0.000,0.000,0.000,0.000,0.387,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGXXX(43:5)_[M-H]1-,PG,865.595863,0.313,0.242,0.283,0.000,0.136,0.000,0.000,0.149,0.239,1.444,0.001,0.000,0.000,1.356,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGXXX(44:9)_[M-H]1-,PG,871.548913,0.000,0.000,0.288,0.000,0.163,0.000,0.834,0.201,0.330,0.000,0.119,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGXXX(46:7)_[M-H]1-,PG,903.611513,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.313,1.234,0.000,0.000,0.323,0.000,0.270,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGXXX(48:7)_[M-H]1-,PG,931.642813,0.016,0.179,0.000,0.000,0.000,0.011,0.000,0.111,0.000,0.000,0.045,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGXXX(50:9)_[M-H]1-,PG,955.642813,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.035,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PG-OX(39:0)_[M-H]1-,PG-O,805.6328,0.000,0.000,0.491,0.000,0.000,0.000,0.000,0.000,0.000,1.864,0.000,0.000,0.000,0.000,0.213,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PG-OX(40:2)_[M-H]1-,PG-O,815.6171,0.000,0.000,0.000,0.000,0.152,0.000,0.000,0.000,0.000,3.101,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PG-OX(42:6)_[M-H]1-,PG-O,835.5858,0.000,0.000,0.000,0.524,0.000,0.000,0.378,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.291,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIXXX(32:1)_[M-H]1-,PI,807.502358,0.261,0.000,0.654,0.558,0.145,1.830,0.000,0.243,0.682,1.159,0.057,0.599,0.339,0.602,0.352,1.951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIXXX(34:0)_[M-H]1-,PI,837.549308,0.326,0.726,0.491,0.000,1.420,1.177,0.000,0.675,1.009,0.000,0.170,1.288,0.706,0.902,0.768,0.987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIXXX(35:0)_[M-H]1-,PI,851.564958,0.404,0.279,0.000,0.000,0.138,0.442,0.457,0.791,0.386,0.000,0.057,0.326,0.734,0.000,0.161,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIXXX(35:2)_[M-H]1-,PI,847.533658,0.117,0.000,0.184,0.000,0.001,0.000,0.000,0.218,0.000,1.108,0.206,0.000,0.000,0.000,0.143,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIXXX(36:1)_[M-H]1-,PI,863.564958,0.420,0.360,0.000,0.690,0.056,0.000,0.000,0.623,0.000,0.000,1.314,0.535,0.542,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIXXX(37:0)_[M-H]1-,PI,879.596258,0.182,0.000,0.378,0.000,0.156,0.000,0.000,1.791,0.000,0.000,0.000,0.470,0.000,0.000,0.000,0.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIXXX(37:4)_[M-H]1-,PI,871.533658,0.519,0.000,0.288,0.000,0.113,0.544,0.860,0.199,0.000,0.000,0.050,0.000,0.292,0.000,0.134,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIXXX(37:6)_[M-H]1-,PI,867.502358,0.000,0.000,0.000,0.625,0.000,0.000,0.000,0.000,0.228,0.726,0.000,0.000,0.000,0.000,0.186,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIXXX(38:5)_[M-H]1-,PI,883.533658,7.305,18.417,22.424,12.889,4.938,4.476,7.893,3.644,9.397,0.000,1.621,9.786,20.447,7.223,35.093,19.948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIXXX(39:0)_[M-H]1-,PI,907.627558,0.157,0.000,0.000,0.000,0.000,0.000,0.000,1.744,0.000,0.000,0.173,0.000,0.000,0.000,0.201,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIXXX(39:2)_[M-H]1-,PI,903.596258,0.000,0.000,0.000,0.000,0.000,0.718,0.579,0.000,0.321,0.000,0.000,0.000,0.000,0.000,0.171,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIXXX(40:0)_[M-H]1-,PI,921.643208,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.715,0.000,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIXXX(43:4)_[M-H]1-,PI,955.627558,0.000,0.000,0.000,0.000,0.111,0.000,0.271,0.000,0.000,0.000,0.000,0.000,0.000,1.051,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIXXX(44:5)_[M-H]1-,PI,967.627558,0.000,0.000,0.000,0.000,0.023,0.727,0.000,0.142,0.245,1.227,0.000,0.000,0.000,0.000,0.000,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIXXX(46:3)_[M-H]1-,PI,999.690158,0.000,0.000,0.000,1.304,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.272,0.000,0.000,2.007,0.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-OX(38:6)_[M-H]1-,PI-O,867.5393,0.000,0.254,0.319,0.444,0.000,0.553,0.000,0.192,1.239,19.031,0.049,0.743,0.377,0.000,0.000,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-OX(40:2)_[M-H]1-,PI-O,903.6332,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.101,0.000,1.304,0.000,0.000,0.267,0.000,0.225,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-OX(40:5)_[M-H]1-,PI-O,897.5862,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.041,0.052,0.266,0.000,0.920,0.425,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-OX(41:0)_[M-H]1-,PI-O,921.6801,0.231,0.000,0.000,0.000,0.000,0.000,0.000,0.126,0.000,1.529,0.000,0.221,0.000,0.000,0.640,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-OX(42:2)_[M-H]1-,PI-O,931.6645,0.000,0.268,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.036,0.000,0.000,0.614,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMXXX(33:1)_[M+OAC]1-,SM,747.5658,20.741,39.806,43.600,22.796,17.115,48.247,11.780,1.368,35.071,1.057,26.165,38.321,29.538,21.192,33.566,42.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMXXX(34:1)_[M+OAC]1-,SM,761.5814,0.587,0.290,0.000,0.000,0.442,0.595,0.000,0.000,0.336,1.136,3.282,0.479,0.000,0.000,0.588,0.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMXXX(35:1)_[M+OAC]1-,SM,775.5971,3.641,6.976,9.047,2.197,0.513,2.510,0.741,6.396,5.304,0.000,7.217,4.029,6.233,1.520,4.759,6.665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMXXX(36:1)_[M+OAC]1-,SM,789.6127,0.000,0.000,0.000,0.560,0.000,0.490,0.937,0.000,0.000,36.059,0.361,0.563,1.008,0.000,0.128,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMXXX(37:1)_[M+OAC]1-,SM,803.6284,0.000,0.250,0.000,0.000,0.151,0.643,0.702,0.291,0.680,0.000,0.863,0.365,0.438,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMXXX(38:1)_[M+OAC]1-,SM,817.644,0.113,0.000,0.000,1.373,0.000,0.000,0.362,0.000,0.000,1.404,0.541,0.000,0.000,0.000,0.543,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMXXX(38:2)_[M+OAC]1-,SM,815.6284,0.199,0.000,0.000,0.000,0.160,0.000,0.000,0.000,0.000,8.734,0.000,0.000,0.000,0.000,0.104,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMXXX(38:3)_[M+OAC]1-,SM,813.6127,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.207,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMXXX(39:1)_[M+OAC]1-,SM,831.6597,2.845,4.668,2.899,0.460,0.486,0.591,0.952,0.181,9.577,0.000,3.868,4.533,0.700,0.000,4.658,6.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMXXX(39:2)_[M+OAC]1-,SM,829.644,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.911,0.000,0.000,0.709,0.428,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMXXX(40:2)_[M+OAC]1-,SM,843.6597,0.425,0.000,0.000,0.895,0.162,0.559,0.000,0.000,0.354,0.000,0.211,0.000,0.000,0.000,0.000,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMXXX(40:3)_[M+OAC]1-,SM,841.644,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.097,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMXXX(41:0)_[M+OAC]1-,SM,859.691,0.443,2.067,0.306,1.157,0.160,1.458,0.000,0.000,0.312,0.000,2.340,0.592,0.000,0.000,0.999,2.627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMXXX(41:1)_[M+OAC]1-,SM,857.6753,6.203,11.266,4.685,0.858,1.455,9.108,2.572,0.000,2.842,0.000,6.665,6.491,1.717,1.541,5.670,7.561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMXXX(42:0)_[M+OAC]1-,SM,875.7223,0.000,0.293,0.000,0.000,0.000,0.000,0.620,0.000,0.000,0.893,0.000,0.000,0.022,0.000,0.000,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMXXX(42:3)_[M+OAC]1-,SM,869.6753,0.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
